tipo,isArray,nombreJava,numP,nombreCloud,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationPercentage,190,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom1Tipo,191,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom2Depto,192,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom3,193,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom4,194,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom5,195,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom6,196,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom7,197,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom8,198,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom9,199,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom10,200,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom11,201,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom12,202,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom13,203,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom14,204,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom15,205,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom16,206,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom17,207,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom18,208,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom19,209,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->AllocationCustom20,210,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AllocationData->FutureUse,211,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAReimbursementtype,212,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TADisplaylimit,213,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAAllowanceLimit,214,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->AllowableThreshold,215,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAFixedMealLodgingType,216,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->BaseAmount,217,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->AllowanceAmount,218,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAFixedOvernight,219,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAFixedBreakfastProvidedFlag,220,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAFixedLunchProvidedFlag,221,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->TAFixedDinnerProvidedFlag,222,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->FutureUseRESforBankAccount,223,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$TravelAllowanceData->FutureUseRESforRoutingNumber,224,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxauthorityname,225,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxlabel,226,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxtransactionamount,227,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxpostedamount,228,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxsource,229,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxreclaimtransactionamount,230,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxreclaimpostedamount,231,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxcode,232,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->ReclaimDomestic,233,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxadjustedamount,234,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxreclaimadjustedamount,235,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxreclaimcode,236,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->Taxreclaimtransactionadjustedamount,237,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->ReportEntryTaxAllocationReclaimCode,238,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AuthRequestID,239,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->TravelRequestName,240,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->AuthRequestTotalPostedAmount,241,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->TravelRequestTotalApprovedAmount,242,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->TravelRequestStartDate,243,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->TravelRequestEndDate,244,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$AssignedTravelRequestData->TravelRequestAuthorizedDate,245,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->ReportEntryTotalTaxPostedAmount,246,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->NetTaxAmount,247,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->ReportEntryTotal,248,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->NetAdjusted,249,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EntryData->ReportEntryPaymentTypeName,250,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$FutureUseSection->FutureUse,251,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$FutureUseSection->FutureUse1,252,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$FutureUseSection->FutureUse2,253,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->CashAccountCode,254,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->LiabilityAccountCode,255,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->EstimatedPaymentDate,256,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FundingTrace,257,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->RequestedDisbursementDate,258,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FutureUse,259,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FutureUse1,260,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FutureUse2,261,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FutureUse3,262,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ExpensePayData->FutureUse4,263,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeLoginID,264,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeEmailAddress,265,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom1,266,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom2,267,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom3,268,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom4,269,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom5,270,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom6,271,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom7,272,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom8,273,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom9,274,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom10,275,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom11,276,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom12,277,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom13,278,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom14,279,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom15,280,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom16,281,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom17,282,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom18,283,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom19,284,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->EmployeeCustom20,285,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->FutureUse1,286,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->FutureUse2,287,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->FutureUse3,288,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->FutureUse4,289,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeData->FutureUse5,290,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingAccountisActive,291,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankAccountType,292,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingNameOnAccount,293,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankName,294,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankBranchLocation,295,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankAddressLine1,296,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankAddressLine2,297,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankCity,298,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankRegion,299,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankPostalCode,300,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingBankCountryCode,301,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingTaxID,302,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingIsResident,303,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingAccountStatus,304,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->EmployeeBankingAccountCurrency,305,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->FutureUse,306,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->FutureUse1,307,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->FutureUse2,308,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->FutureUse3,309,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$EmployeeBankingData->FutureUse4,310,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->PersonalExpenses,311,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->TotalAmountClaimed,312,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountDueEmployee,313,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountDueCompanyCard,314,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountNotApproved,315,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountCompanyPaid,316,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountDueCompany,317,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->PaymentConfirmedAmount,318,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountDueEmployee2,319,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->AmountDueCompanyCard2,320,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->ReportType,321,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->TotalTaxAdjustedAmount,322,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->NetAdjustedTaxAmount,323,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->FutureUse1,324,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->FutureUse2,325,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportData->FutureUse3,326,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->CashAdvanceReturnsAmount,327,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->CashAdvanceReturnReceived,328,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->CashAdvanceUtilizedAmount,329,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->FutureUse1,330,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->FutureUse2,331,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->FutureUse3,332,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$CashAdvanceData->FutureUse4,333,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->ReportEntryLocationCityName,334,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->IsBillable,335,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->ReportEntryFromLocation,336,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->ReportEntryToLocation,337,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->ReportEntryLocationName,338,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->Country,339,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->StateProvince,340,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->UUID,341,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->FutureUse,342,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->FutureUse1,343,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->FutureUse2,344,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->FutureUse3,345,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$ReportEntryData->FutureUse4,346,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AllocationTotalTaxTransactionAmount,347,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AllocationTotalTaxPostedAmount,348,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AllocationTotalTaxReclaimTransactionAmount,349,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AllocationTotalTaxReclaimPostedAmount,350,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->AllocationTotalTaxReclaimTransactionAdjust,351,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->FutureUse,352,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->FutureUse1,353,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->FutureUse2,354,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->FutureUse3,355,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$VATTaxData->FutureUse4,356,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->RequestName,357,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->TotalPostedAmount,358,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->TotalApprovedAmount,359,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->StartDate,360,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->EndDate,361,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->AuthorizedDate,362,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->AuthorizationRequestID,363,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse,364,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse1,365,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse2,366,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse3,367,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse4,368,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse5,369,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse6,370,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse7,371,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse8,372,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse9,373,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse10,374,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse11,375,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse12,376,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse13,377,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse14,378,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse15,379,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse16,380,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse17,381,,,,,,
java.lang.String,0,oracle.java.erpsol.com.esb.pojo.concur.AbstractConcur$Lines$Line$RequestData->FutureUse18,382,,,,,,
