,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,27621156ERT04GTTP1*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,232.76,1,,232.76,,INTEGRACION_TRX,3807,948371,2407399,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-EBUS TTP1-TERCEROS-ER--BBV-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,27621156ERT04ITP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,129.3,1,,129.3,,INTEGRACION_TRX,3807,948454,2407498,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,27621156TPP01ITPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,4405.18,1,,4405.18,,INTEGRACION_TRX,3807,948465,2407509,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762115ERT04BTP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,727.58,1,,727.58,,INTEGRACION_TRX,3807,948384,2407412,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-DIRECTO TTP TTP-TERCEROS-ER--BBV-AR_IVA_EX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762115ERT04GTTP1*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,611.21,1,,611.21,,INTEGRACION_TRX,3807,948437,2407479,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION INTER TT,30 DIAS,2021/06/27,2021/06/27,2762115ERT04ITP*,,,,,,,,,,,,138,12174,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,1867.22,1,,1867.22,,INTEGRACION_TRX,3807,948458,2407502,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762115TPP01BTPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,7865.48,1,,7865.48,,INTEGRACION_TRX,3807,948359,2407385,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762115TPP01GTTP1TF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,291.38,1,,291.38,,INTEGRACION_TRX,3807,948446,2407489,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762115TPP01ITPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,-222.41,1,,-222.41,,INTEGRACION_TRX,3807,948404,2407440,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
,VENDIDO,TRANSACCION TTP TMS,30 DIAS,2021/06/27,2021/06/27,2762115TPP01ITPTF,,,,,,,,,,,,5002,13507,,,,,,LINE,BOLETOS DE AUTOBUS,MXN,User,2021/06/19,1,26957.47,1,,26957.47,,INTEGRACION_TRX,3807,948404,2407439,,,,,,,,,,,,,,TAS-IVAAR16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTP_BU,,,,END
